taxa,20230210_BC19,20230210_BC52,20230210_BC38,20230210_BC39,20230210_BC54,20230210_BC42,20230210_BC55,20230210_BC25,20230210_BC06,20230210_BC26,20230210_BC10,20230210_BC51,20230210_BC01,20230210_BC60,20230210_BC14,20230210_BC20,20230210_BC56,20230210_BC28,20230210_BC22,20230210_BC59,20230210_BC21,20230210_BC50,20230210_BC23,20230210_BC17,20230210_BC18,20230210_BC37,20230210_BC13,20230206_BC30,20230206_BC32,20230206_BC31,20230206_BC33,20230215_BC19,20230215_BC38,20230215_BC30,20230215_BC42,20230215_BC25,20230215_BC27,20230215_BC16,20230215_BC12,20230215_BC14,20230215_BC29,20230215_BC20,20230215_BC24,20230215_BC41,20230215_BC22,20230215_BC21,20230215_BC23,20230215_BC17,20230215_BC18,20230131_BC41,20230322_BC53,20230322_BC62,20230322_BC44,20230322_BC63,20230322_BC58,20230322_BC46,20230322_BC43,20230322_BC47,20230322_BC37
g__Anaerorhabdus,0.0,3.85188e-05,0.0,4.61915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__BRH-c8a,0.0,2.56792e-05,0.001932324,2.30958e-05,1.77595e-05,0.000131444,7.18339e-05,0.00012775,0.000111084,4.11125e-05,7.28155e-05,7.62006e-05,0.0,0.000151035,8.7354e-05,0.0,0.000109162,0.0,0.0,8.75376e-05,0.0,0.000925845,0.0,0.0,6.90055e-05,6.4813e-05,0.000262377,7.39727e-05,0.0,0.0,0.0,7.32735e-05,0.0,0.0,8.94988e-05,0.000607903,0.0,6.27865e-05,5.35906e-05,0.0,5.50312e-05,0.000192484,3.55341e-05,5.50055e-05,0.000193035,4.40937e-05,6.76613e-05,0.0,0.000284981,0.0,0.0,0.000142079,0.00012282,0.00030961,0.0,0.0,0.00023515,0.000148876,0.0001069
g__CAG-485,0.0,1.28396e-05,0.002044668,4.61915e-05,0.01031825,1.46049e-05,0.0,2.555e-05,0.0,0.0,0.0,0.000190502,0.000122157,0.008892161,0.002649739,0.0,0.008249513,0.0,4.00048e-05,0.018397479,4.33416e-05,0.016717617,0.0,0.0,0.0,0.006654136,0.0,0.0,0.0,0.0,0.0,0.0,3.99505e-05,2.16282e-05,0.014319809,0.000868432,0.021501268,0.0,0.000214362,0.0,2.75156e-05,0.004282758,0.0,0.017436744,0.000270249,0.0,0.000202984,0.0,3.56227e-05,0.0,0.0,0.0,0.0,3.87012e-05,0.000114797,0.0,0.010628792,0.0,0.0
g__Chlamydia,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Coprobacillus,0.0,1.28396e-05,0.0,2.30958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281721,0.0,0.0,2.38005e-05,0.0,0.0,0.0,0.000924659,7.40686e-05,3.9268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Cutibacterium,0.0,1.28396e-05,0.001662697,2.30958e-05,1.77595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000635215,1.88793e-05,5.8236e-05,0.0,0.0,0.0,4.00048e-05,0.000102127,0.0,0.0,0.0,4.76009e-05,1.38011e-05,0.0,0.0,0.000628768,0.000148137,0.000314144,0.000230455,0.000403004,0.000239703,0.000930011,2.98329e-05,8.68432e-05,0.0,0.000188359,0.0,0.0,2.75156e-05,0.0,0.0,0.0,0.0,0.0,6.76613e-05,0.0,0.0,0.0010314,0.0,0.000568316,4.094e-05,0.0,0.0,0.0,4.70301e-05,0.0,0.0
g__Dialister,0.0,3.85188e-05,0.0,0.0,0.0,0.0,0.001149343,0.0,0.0,0.000513906,0.0,5.71505e-05,0.0,0.0,2.9118e-05,0.000101063,3.11891e-05,0.0,6.00072e-05,0.000131306,2.16708e-05,0.0,0.0,0.0,6.90055e-05,0.001382678,0.0,0.000110959,0.000148137,0.00141365,5.76136e-05,0.0,0.0,2.16282e-05,2.98329e-05,4.34216e-05,0.0,0.000784831,5.35906e-05,0.0,2.75156e-05,0.000240604,0.0,0.0,0.000810748,0.000705498,6.76613e-05,0.0,3.56227e-05,0.0008022,0.0,0.0,0.003234259,0.0,0.000803582,0.0,0.0,4.96253e-05,0.0
g__Duncaniella,0.0,7.70376e-05,4.49378e-05,6.92873e-05,0.0,0.000686432,0.000790173,0.000434349,0.002999278,0.0,0.000873786,0.000171451,0.000122157,0.0,0.000174708,0.0,1.55945e-05,1.907e-05,0.0,0.000379329,0.0,0.000384313,0.0,0.0,0.0,0.002117225,0.003410898,7.39727e-05,0.000296274,0.006714835,0.000115227,0.0,0.0,0.0,0.004116945,0.000651324,0.0,0.0,0.0,0.0,0.000577828,7.21813e-05,0.0,5.50055e-05,0.0,0.000352749,0.001251734,0.0,0.0,0.0,0.0,0.018328203,0.00065504,0.01335191,0.0,9.64692e-05,0.0,0.0,0.0001069
g__Escherichia,0.0,2.56792e-05,0.0,0.0,1.77595e-05,0.000306704,3.5917e-05,0.000485449,0.0,6.16688e-05,0.0,0.0,0.027900613,0.0,0.0,0.001650693,3.11891e-05,0.0,2.00024e-05,0.0,2.16708e-05,0.0,0.0,0.021444212,0.000386431,6.4813e-05,1.63986e-05,0.054369937,0.145618843,0.015432341,0.131243879,0.0,0.0,0.0,2.98329e-05,0.012939644,3.47355e-05,3.13932e-05,0.000160772,5.0656e-05,2.75156e-05,0.0,0.001705636,0.000110011,7.72141e-05,0.001719653,0.020772015,0.00044876,0.0,0.001547101,9.23361e-05,0.003741416,0.00045034,0.000116104,5.73987e-05,0.003858769,0.001081691,0.046697434,0.000481052
g__Exiguobacterium,0.0,2.56792e-05,0.000112344,0.0,1.77595e-05,2.92099e-05,0.0,5.10999e-05,1.85141e-05,0.0,0.0,3.81003e-05,0.0,1.88793e-05,8.7354e-05,0.0,0.0,0.0,0.0,1.45896e-05,0.0,6.98751e-05,0.0,0.0,2.76022e-05,4.32087e-05,1.63986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98329e-05,8.68432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86071e-05,0.0,3.38306e-05,0.0,3.56227e-05,0.0,0.0,0.0,8.188e-05,7.74024e-05,0.0,0.0,4.70301e-05,0.0,5.34502e-05
g__GCA-900066495,0.0,0.00064198,0.0,0.000184766,0.0,0.000817876,0.0,0.0,0.0,0.0,0.0,0.000342903,2.44314e-05,1.88793e-05,0.0,5.05314e-05,3.11891e-05,0.0,0.0,0.000116717,0.0,0.0,4.57289e-05,4.76009e-05,4.14033e-05,0.0,0.0,0.002626031,0.0,0.001256577,0.000230455,0.001245649,0.005433263,0.000951639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142136,0.0,0.0,0.0,0.000439798,0.0,0.0,0.003323401,0.0,0.0,0.0002047,0.000270908,0.0,0.0,0.00032921,0.0,0.0
g__Hamiltonella,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Hydrogenibacillus,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__KLE1796,0.0,3.85188e-05,0.002516515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146588,0.0,0.0,0.0,0.0,0.0,0.0,1.45896e-05,6.50125e-05,0.0,0.0,0.0,1.38011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99505e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0656e-05,0.0,0.0,3.55341e-05,0.0,0.0,0.0,0.0,0.000489556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Libanicoccus,0.0,7.70376e-05,0.0,0.0,0.0,0.0,5.38754e-05,0.00012775,1.85141e-05,0.0,0.000194175,0.000552455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000481457,0.0,0.000506594,0.0,0.0,1.38011e-05,2.16043e-05,9.83913e-05,0.0,0.0,0.0,0.0,3.66367e-05,0.0,0.0,2.98329e-05,0.002735562,0.0,0.00087901,0.0,0.0,0.000137578,2.40604e-05,0.0,0.000165017,0.000154428,0.0,3.38306e-05,0.0,7.12454e-05,0.0,0.0,0.0,0.0002047,0.0,0.0,0.0,0.00023515,9.92507e-05,0.0
g__Macrococcus,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45896e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.63986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Moorella,0.0,1.28396e-05,0.000426909,0.0,0.0,0.0,0.0,0.0,1.85141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50055e-05,3.86071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094e-05,0.0,0.0,0.0,0.0,0.0,0.0
g__Muribaculum,0.0,0.000128396,0.000337033,4.61915e-05,0.0,0.00219074,0.001310969,0.000689849,0.012663618,6.16688e-05,0.001383495,0.000723906,0.000464196,0.0,0.000262062,0.0,1.55945e-05,0.00015256,2.00024e-05,0.001896647,2.16708e-05,0.000506594,6.85934e-05,4.76009e-05,0.0,0.005509106,0.006198652,0.0,0.000222206,0.001963402,5.76136e-05,0.0,0.0,0.000129769,0.007935561,0.0,0.0,0.0,0.0,0.0,0.002173734,0.0,0.0,5.50055e-05,0.0,0.001102341,0.002537298,0.0,0.0,0.0007449,0.0,0.096376983,0.001842299,0.030767445,0.0,9.64692e-05,0.0,0.0,5.34502e-05
g__Negativicoccus,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Paenibacillus,0.0,3.85188e-05,6.74066e-05,0.0,5.32784e-05,4.38148e-05,1.79585e-05,2.555e-05,3.70281e-05,2.05563e-05,2.42718e-05,3.81003e-05,0.0,3.77586e-05,5.8236e-05,0.0,1.55945e-05,0.0,0.0,4.37688e-05,0.0,0.000104813,0.0,0.0,2.76022e-05,2.16043e-05,8.19928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98329e-05,4.34216e-05,0.0,0.0,0.0,0.0,0.0,4.81209e-05,0.0,5.50055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142079,0.0,3.87012e-05,0.0,0.0,0.0,9.92507e-05,0.0
g__Peptoniphilus,0.0,1.28396e-05,6.74066e-05,0.0,1.77595e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.90502e-05,0.0,0.0,2.9118e-05,3.36876e-05,0.0,0.0,0.0,2.91792e-05,0.0,1.74688e-05,0.0,0.0,1.38011e-05,0.0,3.27971e-05,3.69864e-05,0.000296274,0.000117804,0.000115227,7.32735e-05,0.000159802,2.16282e-05,2.98329e-05,0.000173686,3.47355e-05,0.000627865,0.0,5.0656e-05,0.000110062,9.62418e-05,7.10682e-05,0.0,0.000115821,4.40937e-05,0.000101492,8.15927e-05,3.56227e-05,0.0,0.0,0.0,0.0,7.74024e-05,0.0,0.0,4.70301e-05,4.96253e-05,5.34502e-05
g__Peptostreptococcus,0.0,1.28396e-05,0.0,0.005773939,0.0,4.38148e-05,0.0,0.0,9.25703e-05,0.0,0.0,0.000209552,0.0,3.77586e-05,0.0,1.68438e-05,0.0,0.0,0.0,1.45896e-05,0.0,0.0,2.28645e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9268e-05,0.0,3.66367e-05,3.99505e-05,0.0,0.0,0.000130265,0.0,0.0,0.0,0.0,2.75156e-05,0.0,0.0,0.0,0.0,0.0,0.000101492,0.0,0.0,5.73e-05,9.23361e-05,0.0,0.001269139,3.87012e-05,0.0,0.0,0.0,0.0,0.0
g__Prevotellamassilia,0.0,5.13584e-05,0.0,0.007044205,3.55189e-05,1.46049e-05,0.019431075,0.016965175,0.03619499,4.11125e-05,2.42718e-05,0.012439754,0.004788547,0.000132155,0.000465888,0.007882902,0.000327485,0.0,0.018922271,1.45896e-05,0.000303391,0.0,0.017674227,0.000476009,0.0,0.013070625,4.91957e-05,0.003180826,0.00103696,0.009149454,0.0012675,3.66367e-05,7.99009e-05,0.00235747,0.061754177,0.000130265,0.000555768,3.13932e-05,0.0,0.0,0.001210687,0.00055339,0.000106602,0.000330033,0.000154428,0.166056704,0.058763828,0.0,3.56227e-05,0.0004584,0.000415512,0.029268293,0.001351019,0.009481791,0.0,0.000289408,0.00042327,0.0,0.013362553
g__Pseudoalteromonas,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Thermoanaerobacter,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__UBA8932,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__Vibrio,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Chlamydiales,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Clostridiales,0.0,0.003993118,0.038624006,0.001016213,1.77595e-05,0.008879801,0.0,0.00012775,0.002536426,2.05563e-05,0.001213592,0.009391728,0.004446508,3.77586e-05,0.000698832,0.000117907,3.11891e-05,0.003003518,2.00024e-05,7.2948e-05,0.001668653,0.000559001,4.57289e-05,0.000761615,0.000151812,0.000475295,0.000213181,0.001368495,7.40686e-05,0.00019634,0.0,0.000586188,0.000359554,0.00071373,0.000387828,0.000303951,0.000521032,0.000125573,0.00091104,5.0656e-05,0.008667419,0.000264665,0.001954374,0.005610561,0.000115821,0.003836148,0.006089516,0.297609334,0.000605586,0.001776301,0.0,0.023679848,0.001637599,7.74024e-05,0.001205373,0.000192938,0.005079246,0.000446628,5.34502e-05
o__Eubacteriales,0.0,2.56792e-05,0.000269627,0.000207862,0.0,1.46049e-05,0.0,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.9118e-05,0.0,0.0,9.53498e-06,0.0,0.0,0.000195037,0.002829941,0.0,0.000190404,0.000386431,6.4813e-05,0.0,0.0008137,7.40686e-05,0.0,0.0,3.66367e-05,0.0,0.0,0.0,0.004211898,0.0,0.0,0.000160772,0.0,0.0,0.0,3.55341e-05,0.0,3.86071e-05,0.0,3.38306e-05,0.0,0.0,0.0,0.000184672,0.0,4.094e-05,0.0,0.0,0.0,0.003903494,0.0,0.0
o__Exiguobacterales,0.0,2.56792e-05,0.000112344,0.0,1.77595e-05,2.92099e-05,0.0,5.10999e-05,1.85141e-05,0.0,0.0,3.81003e-05,0.0,1.88793e-05,8.7354e-05,0.0,0.0,0.0,0.0,1.45896e-05,0.0,6.98751e-05,0.0,0.0,2.76022e-05,4.32087e-05,1.63986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98329e-05,8.68432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86071e-05,0.0,3.38306e-05,0.0,3.56227e-05,0.0,0.0,0.0,8.188e-05,7.74024e-05,0.0,0.0,4.70301e-05,0.0,5.34502e-05
o__Moorellales,0.0,1.28396e-05,0.000426909,0.0,0.0,0.0,0.0,0.0,1.85141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50055e-05,3.86071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094e-05,0.0,0.0,0.0,0.0,0.0,0.0
o__Paenibacillales,0.0,3.85188e-05,6.74066e-05,0.0,5.32784e-05,4.38148e-05,1.79585e-05,2.555e-05,3.70281e-05,2.05563e-05,2.42718e-05,3.81003e-05,0.0,3.77586e-05,5.8236e-05,0.0,1.55945e-05,0.0,0.0,4.37688e-05,0.0,0.000104813,0.0,0.0,2.76022e-05,2.16043e-05,8.19928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98329e-05,4.34216e-05,0.0,0.0,0.0,0.0,0.0,4.81209e-05,0.0,5.50055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142079,0.0,3.87012e-05,0.0,0.0,0.0,9.92507e-05,0.0
o__Propionibacteriales,0.0,1.28396e-05,0.001662697,2.30958e-05,1.77595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000635215,1.88793e-05,5.8236e-05,1.68438e-05,0.0,0.0,4.00048e-05,0.000102127,0.0,0.0,0.0,4.76009e-05,1.38011e-05,0.0,0.0,0.000628768,0.000148137,0.000314144,0.000230455,0.000403004,0.000279653,0.000951639,2.98329e-05,8.68432e-05,6.9471e-05,0.000188359,0.0,0.0,2.75156e-05,0.0,0.0,0.0,0.0,0.0,6.76613e-05,0.000122389,0.0,0.0010314,0.0,0.000568316,4.094e-05,0.0,0.0,0.0,4.70301e-05,0.0,0.0
o__Staphylococcales,0.0,1.28396e-05,0.000112344,0.0,0.0,1.46049e-05,1.79585e-05,2.555e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.8236e-05,0.0,1.55945e-05,0.0,0.0,1.45896e-05,0.0,6.98751e-05,0.0,0.0,0.0,0.0,3.27971e-05,0.000110959,7.40686e-05,3.9268e-05,0.0,0.00010991,0.0,0.000216282,0.0,0.000130265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86071e-05,0.0,3.38306e-05,0.0,0.0,0.0002865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Thermicanales,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Thermoanaerobacterales,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Treponematales,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p__Spirochaetota,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Acidaminococcus_intestini,0.0,0.001091367,0.000157282,0.0,1.77595e-05,2.92099e-05,0.0,0.0,3.70281e-05,0.0,0.0,1.90502e-05,2.44314e-05,0.0,5.8236e-05,1.68438e-05,4.67836e-05,0.0,0.0,1.45896e-05,0.0,0.000296969,0.0,0.0,0.0,0.0,1.63986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303951,0.0,0.0,0.0,0.0,0.0,2.40604e-05,0.0,0.0,0.0,0.0,3.38306e-05,0.0,3.56227e-05,0.0,0.0,4.73597e-05,0.0,0.0,0.0,0.0,4.70301e-05,4.96253e-05,0.0
s__Adlercreutzia_caecimuris,0.0,3.85188e-05,0.0,0.0,5.32784e-05,0.0,3.5917e-05,0.0,3.70281e-05,4.11125e-05,0.0,0.000171451,2.44314e-05,0.000188793,0.0,0.0,4.67836e-05,0.0,0.0,0.000320971,0.0,0.000104813,2.28645e-05,2.38005e-05,0.0,2.16043e-05,9.83913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96659e-05,0.000651324,0.0,6.27865e-05,5.35906e-05,5.0656e-05,0.0,0.000120302,3.55341e-05,0.000220022,0.000115821,4.40937e-05,3.38306e-05,0.0,0.0,0.0,0.0,0.0,0.0002047,0.0,0.0,0.0,0.000517331,4.96253e-05,0.0
s__Adlercreutzia_equolifaciens,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42718e-05,0.000171451,2.44314e-05,5.6638e-05,5.8236e-05,0.0,0.0,0.0,0.0,8.75376e-05,8.66833e-05,0.000122281,2.28645e-05,4.76009e-05,2.76022e-05,2.16043e-05,1.63986e-05,0.0008137,0.0,3.9268e-05,5.76136e-05,0.0,0.0,0.0,0.0,0.000217108,0.000173677,3.13932e-05,0.0,0.0,0.0,2.40604e-05,0.0,5.50055e-05,0.0,0.0,3.38306e-05,8.15927e-05,7.12454e-05,0.0,0.0,0.0,4.094e-05,3.87012e-05,0.0,0.0,0.00018812,0.0,0.0
s__Aerococcus_viridans,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Agathobacter_faecis,0.0,2.56792e-05,2.24689e-05,0.0,0.0,1.46049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000146588,0.0,0.0,0.0,1.55945e-05,0.0,0.0,0.0,2.16708e-05,0.0,0.0,9.52018e-05,0.0,0.0,0.0,0.005141103,0.001111029,0.001963402,0.000921818,0.0,3.99505e-05,0.0,2.98329e-05,0.000130265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50055e-05,0.0,0.0,6.76613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Alteromonas_sp002831605,0.0,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
